userId,itemId,Crime,Children's,Adventure,Musical,unknown,Action,Animation,Comedy,local_prediction,predicted_value,R2_Score,intercept,Sci-Fi,Drama,Romance,Documentary,Western,Thriller,Horror,Mystery,War,Film-Noir,Fantasy
579,244,0.137,-0.382,-0.03,0.0,0.0,-0.009,0.361,-0.223,3.32,3.379,0.167,3.148,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,321,-0.055,-0.402,0.068,0.0,-0.123,-0.231,0.349,-0.109,4.299,4.772,0.089,3.499,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1148,-0.187,0.362,0.112,0.0,0.183,0.183,0.23,-0.116,3.71,3.751,0.104,3.423,0.0,0.0,0.0,-0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,1219,0.175,-0.37,-0.095,0.0,0.0,-0.441,0.537,-0.263,2.518,2.698,0.178,2.141,0.0,0.0,0.0,0.0,0.0,-0.159,0.0,0.0,0.0,0.0,0.0
384,413,0.084,-0.53,-0.005,0.0,-0.327,-0.49,0.461,-0.283,3.177,2.887,0.141,3.58,0.0,0.0,0.0,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,117,0.0,-0.275,0.132,0.0,0.0,-0.085,0.406,0.0,2.938,2.692,0.126,2.95,0.0,0.271,0.0,0.0,0.0,0.021,0.0,0.0,0.275,0.0,0.0
777,777,0.465,-1.113,-0.107,0.0,0.0,-0.077,0.513,-0.256,2.692,2.536,0.265,2.979,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0
58,115,0.056,-0.426,0.153,0.0,0.0,-0.037,0.719,-0.003,4.265,4.645,0.172,2.901,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,467,0.004,-0.433,-0.0,0.0,-0.261,-0.523,0.407,-0.163,2.21,1.591,0.136,3.607,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,280,0.0,-0.156,0.17,0.0,0.0,0.038,0.358,-0.195,3.668,3.759,0.059,3.306,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.105,0.0,0.0,0.0
888,561,0.066,-0.51,-0.055,0.0,0.0,-0.426,0.489,-0.244,4.153,4.437,0.237,3.394,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,375,0.0,-0.322,0.112,0.0,0.0,-0.085,0.778,0.02,2.458,2.115,0.098,2.645,0.0,0.226,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,902,0.067,-0.625,-0.066,0.0,-0.38,-0.625,0.522,-0.304,3.513,3.596,0.158,3.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0
402,897,-0.244,0.194,0.2,0.0,0.0,0.187,0.173,0.177,1.643,1.425,0.051,1.701,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,102,0.0,-0.29,0.013,0.0,-0.061,0.114,0.508,-0.041,4.177,4.496,0.09,3.305,0.024,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0
710,647,0.265,-0.623,-0.039,0.0,-0.182,-0.116,0.494,-0.159,3.186,3.159,0.181,3.072,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,77,0.0,-0.329,-0.01,0.0,-0.066,-0.332,0.407,-0.252,3.737,3.675,0.296,3.385,0.0,0.354,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,644,-0.032,-0.338,0.073,0.0,-0.166,-0.15,0.328,0.006,3.702,3.802,0.143,3.199,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,187,-0.109,-0.083,0.007,0.0,0.092,0.107,0.102,-0.204,2.567,2.307,0.06,3.293,0.0,0.0,0.0,-0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,635,0.0,-0.553,0.125,0.0,0.0,-0.295,0.659,-0.14,3.71,3.886,0.18,2.881,0.118,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,157,0.0,-0.25,0.06,0.0,-0.18,-0.243,0.384,-0.188,3.607,3.67,0.192,3.329,-0.11,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,550,0.092,-0.743,-0.076,0.0,0.0,-0.438,0.302,-0.345,3.813,4.124,0.216,3.536,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,278,0.228,-0.526,-0.235,0.0,-0.296,-0.435,0.507,-0.274,2.731,2.677,0.194,3.404,0.0,0.0,0.0,0.0,0.0,-0.129,0.0,0.0,0.0,0.0,0.0
448,518,0.0,-0.888,0.025,0.0,-0.24,-0.217,0.741,-0.2,3.545,3.59,0.22,3.173,0.0,0.274,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,8,0.0,-0.454,-0.03,0.123,-0.061,-0.356,0.098,-0.213,4.319,4.305,0.176,4.241,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,34,0.086,-0.601,-0.153,0.0,0.0,-0.605,0.366,-0.353,3.681,3.928,0.212,3.453,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,189,0.171,-0.503,-0.087,0.0,0.0,-0.467,0.599,-0.169,3.837,4.227,0.252,2.98,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,1077,-0.134,-0.179,0.02,0.0,0.0,-0.38,0.258,-0.22,2.51,2.114,0.088,3.522,0.0,0.0,0.0,-0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,502,-0.101,-0.176,0.013,0.0,0.0,-0.177,0.183,-0.072,4.247,4.343,0.169,3.749,0.0,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,458,-0.035,-0.338,0.117,0.0,0.0,-0.033,0.306,-0.113,3.327,3.235,0.071,3.369,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,136,-0.049,-0.173,0.06,0.0,0.0,0.079,0.362,-0.093,3.481,3.525,0.053,3.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0
912,63,-0.07,-0.176,-0.009,0.0,0.0,-0.257,0.08,-0.312,3.167,3.081,0.163,3.544,-0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,27,-0.013,-0.631,0.039,0.0,-0.387,-0.74,0.43,-0.382,2.227,2.085,0.177,3.102,0.0,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,357,0.0,-0.572,0.013,0.0,0.0,-0.349,0.263,0.0,3.678,3.959,0.147,3.107,-0.135,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.398,0.0,0.0
207,656,0.0,0.0,0.136,0.0,0.0,0.039,0.261,-0.123,3.603,3.465,0.082,3.844,-0.133,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035
394,858,-0.032,-0.18,-0.068,0.0,0.0,-0.22,0.151,-0.254,2.374,2.225,0.18,3.119,0.0,0.0,0.0,0.0,0.0,0.0,-0.447,0.0,0.0,0.0,0.0
866,420,-0.201,-0.078,0.102,0.0,0.0,-0.313,0.188,-0.067,3.994,4.03,0.221,3.536,0.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,258,0.173,-0.633,-0.016,0.0,-0.213,-0.18,0.325,-0.227,3.989,4.151,0.173,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0,0.0
893,129,0.067,-0.317,0.066,0.0,0.0,-0.207,0.646,-0.087,3.034,3.133,0.07,2.787,0.0,0.0,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1071,0.167,-0.548,0.009,0.0,0.0,-0.194,0.612,-0.017,3.548,3.541,0.116,3.458,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,595,0.109,-0.645,-0.042,0.0,0.0,-0.398,0.613,-0.119,4.132,4.263,0.22,3.614,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,124,0.0,-0.488,-0.015,0.0,0.004,-0.111,0.283,-0.218,3.192,3.01,0.218,3.325,0.0,0.182,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,233,-0.003,-0.384,-0.002,0.0,0.001,-0.2,0.212,-0.118,3.27,2.928,0.062,3.603,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0
822,568,0.0,-0.639,-0.16,0.001,0.0,-0.39,0.366,-0.319,3.543,3.556,0.189,3.853,0.0,0.0,-0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,146,0.115,-0.524,-0.047,0.0,0.0,-0.038,0.349,-0.248,3.222,3.083,0.128,3.719,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,543,0.0,-0.402,-0.0,0.0,-0.213,-0.377,0.365,-0.469,2.348,2.17,0.228,3.103,-0.218,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0
564,656,0.0,0.0,-0.019,0.0,-0.084,-0.164,0.077,-0.24,3.202,3.108,0.083,3.613,0.001,0.0,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188
842,947,-0.062,-0.472,0.133,0.0,0.0,-0.192,0.083,0.071,3.959,3.923,0.076,3.959,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,40,-0.124,-0.392,-0.12,0.0,0.069,-0.457,-0.022,-0.272,3.464,3.71,0.2,3.486,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,357,0.0,-0.809,0.018,0.0,-0.235,-0.355,0.624,0.0,4.572,4.923,0.16,3.859,-0.116,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0
181,20,-0.094,-0.121,0.232,0.0,0.0,0.286,0.092,-0.148,3.506,3.701,0.156,3.149,0.0,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,170,0.038,-0.593,-0.068,0.0,0.0,-0.407,0.343,-0.228,3.783,3.919,0.177,3.35,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,166,0.069,-0.185,-0.071,0.0,0.0,-0.27,0.379,-0.079,4.256,4.502,0.146,3.572,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,608,-0.211,-0.081,0.109,0.0,0.0,-0.046,0.205,-0.119,3.384,3.441,0.035,3.218,0.0,0.0,0.0,0.0,0.0,-0.057,0.0,0.0,0.0,0.0,0.0
412,474,-0.044,-0.307,0.066,0.0,0.0,-0.271,0.223,-0.209,3.31,3.37,0.093,3.49,-0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,1528,0.057,-0.487,0.097,0.0,0.0,-0.324,0.37,-0.139,3.964,4.041,0.232,3.51,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,361,0.0,-0.45,-0.068,0.0,0.0,-0.383,0.371,0.0,4.043,4.525,0.124,3.624,0.0,0.0,-0.029,0.0,0.0,-0.174,-0.342,0.0,0.0,0.0,0.0
907,864,0.0,-0.712,0.075,0.0,0.0,-0.399,0.652,0.0,3.334,3.105,0.278,3.051,0.0,0.479,0.0,0.0,0.0,-0.044,0.0,0.0,0.306,0.0,0.0
367,895,0.0,-0.199,-0.02,0.0,0.0,-0.251,0.172,-0.329,4.385,4.371,0.165,4.326,0.0,0.0,0.0,0.0,0.0,-0.005,0.0,0.092,0.0,0.0,0.0
352,94,0.0,-0.535,0.034,0.0,0.0,-0.499,0.339,-0.325,4.207,4.425,0.336,3.414,0.0,0.44,0.0,0.0,0.0,-0.084,0.0,0.0,0.0,0.0,0.0
255,309,-0.151,-0.071,0.064,0.22,0.0,-0.088,0.171,-0.222,3.883,4.042,0.062,3.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,311,0.0,-0.716,0.043,0.0,0.0,-0.134,0.398,0.0,3.486,3.657,0.149,2.863,0.125,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.255,0.0,0.0
98,423,0.062,-0.341,-0.001,0.0,0.0,-0.195,0.324,-0.132,3.956,4.069,0.119,3.554,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,1,0.181,0.0,-0.269,0.0,0.0,-0.302,-0.054,0.0,4.398,4.47,0.085,3.261,0.0,0.0,0.0,0.0,0.0,-0.076,0.0,0.201,0.0,0.687,0.0
254,1114,0.042,-0.373,0.046,0.0,0.0,-0.5,0.408,-0.327,4.198,4.256,0.274,3.748,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,86,0.025,-0.292,0.086,0.0,0.0,-0.217,0.627,-0.079,2.722,2.706,0.047,2.834,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,753,0.008,-0.682,-0.007,0.0,0.0,-0.566,0.35,-0.258,4.379,4.636,0.151,3.87,0.0,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,78,0.153,-0.899,-0.11,0.0,0.0,-0.578,0.46,-0.399,3.735,4.263,0.197,3.346,0.0,0.0,0.0,0.0,0.0,-0.267,0.0,0.0,0.0,0.0,0.0
620,157,0.0,-0.519,0.005,0.0,0.0,-0.257,0.478,-0.193,3.962,4.029,0.217,3.535,-0.04,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,1014,0.037,-0.456,0.061,0.0,0.0,0.159,0.221,-0.137,3.2,3.064,0.145,3.526,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,1006,0.093,-0.624,-0.003,0.0,0.0,-0.297,0.366,0.028,3.959,4.077,0.102,3.695,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,365,-0.118,-0.103,0.164,0.0,0.114,0.106,0.268,-0.074,3.51,3.512,0.088,3.238,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,578,-0.047,-0.336,-0.058,0.0,0.0,-0.414,0.405,-0.217,3.114,2.857,0.133,3.844,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,412,0.256,-0.895,-0.004,0.0,0.0,0.012,0.411,-0.316,2.038,1.928,0.223,3.157,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,101,0.12,-0.649,-0.069,0.0,0.0,-0.24,0.294,-0.272,3.547,3.836,0.154,3.278,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,185,0.114,-0.657,0.016,0.0,0.0,-0.199,0.371,-0.28,3.771,3.865,0.311,3.304,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,540,-0.028,-0.205,0.151,0.0,-0.172,0.098,0.347,-0.1,3.072,3.101,0.096,2.794,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,363,-0.053,-0.246,0.012,0.0,0.0,-0.263,0.09,-0.254,3.101,3.075,0.117,3.652,0.0,0.0,0.0,-0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,395,0.044,-0.213,-0.011,0.0,-0.03,0.01,0.301,-0.239,3.048,3.091,0.117,2.897,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,748,0.0,-0.255,0.068,0.0,0.0,-0.237,0.364,-0.174,3.624,3.677,0.159,3.325,0.0,0.234,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0
600,590,0.025,-0.445,0.103,0.0,-0.194,-0.166,0.287,-0.189,3.546,3.596,0.152,3.394,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,568,0.0,-0.401,0.067,0.109,0.0,-0.262,0.232,-0.2,2.663,2.624,0.116,2.695,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,184,0.226,-0.333,-0.079,0.0,0.0,-0.08,0.568,-0.092,3.497,3.633,0.1,3.343,0.0,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,95,0.003,-0.039,-0.011,0.0,0.0,-0.175,0.373,-0.139,2.952,2.896,0.06,3.204,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,508,0.059,-0.346,0.13,0.0,-0.161,-0.327,0.615,-0.012,4.044,4.359,0.144,3.491,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,93,0.0,-0.354,0.008,0.348,0.0,-0.23,0.527,-0.016,3.947,4.045,0.111,3.25,0.0,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,449,0.092,-0.506,-0.104,0.0,0.0,-0.376,0.354,-0.165,4.71,4.89,0.207,4.266,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1027,-0.388,0.342,0.25,0.0,-0.232,0.116,-0.067,-0.199,1.655,1.29,0.121,2.774,0.0,0.0,0.0,-0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,587,0.129,-0.45,-0.076,0.0,0.0,-0.32,0.448,-0.162,3.689,3.74,0.181,3.404,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1318,0.07,-0.466,0.056,0.0,0.0,-0.151,0.444,-0.184,3.363,3.152,0.183,3.254,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,442,-0.154,-0.32,-0.056,0.0,0.0,-0.504,0.063,-0.237,3.054,3.16,0.199,3.185,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,156,0.008,-0.218,-0.036,0.0,-0.221,-0.412,0.338,-0.355,3.115,3.48,0.146,2.974,0.0,0.0,0.0,0.0,0.0,-0.178,0.0,0.0,0.0,0.0,0.0
694,1190,0.003,-0.355,-0.023,0.0,0.0,-0.339,0.189,-0.304,2.814,2.681,0.206,3.325,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,316,0.0,-0.38,-0.037,0.0,-0.108,-0.264,0.398,-0.211,2.724,2.586,0.203,2.799,0.0,0.202,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,144,0.223,-0.694,-0.018,0.0,0.0,-0.481,0.512,-0.171,2.462,2.333,0.16,3.507,0.0,0.0,0.0,0.0,0.0,-0.305,0.0,0.0,0.0,0.0,0.0
785,1116,-0.14,-0.177,0.09,0.0,-0.257,-0.071,0.082,-0.116,2.823,2.666,0.028,3.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0
683,355,-0.061,-0.293,0.247,0.0,0.0,0.257,0.228,-0.128,3.2,3.128,0.165,3.271,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,543,0.0,-0.327,0.066,0.0,0.0,-0.139,0.34,-0.2,3.581,3.505,0.074,3.791,-0.041,0.0,0.0,0.0,0.0,-0.018,0.0,0.0,0.0,0.0,0.0
358,8,0.0,-0.572,-0.098,0.36,0.0,-0.681,0.241,-0.315,3.46,3.385,0.201,3.376,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,137,-0.124,-0.254,0.061,0.0,0.0,-0.204,0.215,-0.04,3.659,3.67,0.104,3.601,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,174,0.0,-0.665,0.029,0.0,0.0,-0.3,0.651,0.0,3.745,3.943,0.252,2.474,0.0,0.48,-0.032,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0
790,99,-0.035,-0.111,0.118,0.0,0.0,0.181,0.255,-0.075,4.106,4.487,0.059,3.278,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,453,0.153,-0.435,-0.092,0.0,-0.263,-0.309,0.488,-0.271,2.708,2.524,0.176,2.875,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,117,0.0,-0.719,0.075,0.0,0.0,-0.212,0.723,0.0,2.875,2.571,0.127,3.015,0.0,0.257,0.0,0.0,0.0,-0.016,0.0,0.0,0.44,0.0,0.0
136,458,-0.067,-0.375,0.018,0.0,0.0,-0.14,0.355,-0.219,3.102,3.026,0.086,3.378,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,318,0.125,-0.508,0.028,0.0,0.0,-0.397,0.592,-0.113,3.664,3.626,0.194,3.384,0.0,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,225,0.028,-0.187,-0.002,0.0,0.0,-0.352,0.386,-0.18,3.598,3.706,0.201,3.131,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,431,0.018,-0.435,0.064,0.0,-0.016,0.136,0.245,-0.117,3.81,3.929,0.138,3.513,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,49,0.08,-0.353,0.05,0.0,-0.021,-0.299,0.567,0.0,3.688,3.733,0.239,3.285,0.0,0.301,0.0,0.0,0.0,-0.066,0.0,0.0,0.0,0.0,0.0
10,549,0.095,-0.515,0.042,0.0,-0.333,-0.461,0.387,-0.18,2.955,2.946,0.104,3.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107
918,25,0.123,-0.642,-0.054,0.0,0.0,-0.205,0.348,-0.204,3.876,3.808,0.163,4.218,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0
285,476,0.002,-0.245,-0.14,0.0,0.0,-0.379,0.142,-0.212,3.418,3.583,0.13,3.695,0.0,0.0,0.0,0.0,0.0,-0.089,0.0,0.0,0.0,0.0,0.0
765,235,0.035,-0.675,0.022,0.0,0.0,-0.634,0.489,-0.161,3.38,3.601,0.174,3.211,0.0,0.0,0.0,0.0,0.0,-0.274,0.0,0.0,0.0,0.0,0.0
889,514,-0.044,-0.046,0.074,0.0,0.0,-0.024,0.316,-0.195,2.807,2.613,0.052,3.39,0.0,0.0,0.0,-0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,502,0.007,-0.052,0.002,0.0,0.0,0.23,0.156,-0.144,3.105,3.031,0.066,3.143,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,86,-0.075,-0.227,-0.011,0.0,0.0,-0.239,0.148,-0.228,3.235,3.334,0.077,3.264,0.0,0.0,0.0,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,896,0.0,-0.51,0.129,0.0,-0.115,-0.499,0.519,0.0,4.537,4.648,0.189,3.61,0.0,0.0,0.318,0.0,0.0,-0.2,0.0,0.0,0.0,0.588,0.0
65,1019,0.115,-0.65,-0.082,0.0,0.0,-0.421,0.315,-0.346,2.977,2.876,0.186,3.525,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,413,0.011,-0.535,-0.036,0.0,0.0,-0.586,0.289,-0.409,2.676,2.107,0.161,3.934,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,408,0.0,0.118,0.115,0.0,0.0,0.32,0.074,-0.08,3.985,4.249,0.073,3.02,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0
749,29,-0.035,-0.487,-0.119,0.0,0.0,-0.362,0.289,-0.295,2.982,3.224,0.225,3.474,0.0,0.0,0.0,0.0,0.0,0.0,-0.616,0.0,0.0,0.0,0.0
912,177,-0.095,-0.168,-0.063,0.0,0.0,-0.301,0.067,-0.287,3.407,3.466,0.152,3.529,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,622,0.026,-0.476,-0.067,0.0,0.0,-0.397,0.369,-0.248,3.81,4.132,0.152,3.666,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0
453,381,0.0,-0.474,0.068,0.0,0.0,-0.15,0.429,-0.222,3.385,3.01,0.189,3.861,0.0,0.317,0.0,0.0,0.0,-0.043,0.0,0.0,0.0,0.0,0.0
332,91,0.0,-0.818,-0.151,0.0,0.0,-0.609,0.206,-0.455,3.842,4.185,0.26,3.481,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.407,0.0,0.0
556,38,0.265,-0.862,-0.123,0.0,0.0,-0.508,0.519,-0.346,3.553,3.677,0.217,2.918,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,969,0.008,-0.396,0.082,0.0,0.0,-0.279,0.458,-0.157,3.967,4.077,0.163,3.382,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,847,0.227,-0.934,-0.036,0.0,0.0,0.046,0.422,-0.289,2.443,2.014,0.218,3.161,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,50,0.175,-0.772,0.05,0.052,0.0,-0.377,0.438,-0.302,3.276,3.464,0.161,3.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,102,0.0,-0.328,-0.023,0.0,-0.044,-0.179,0.052,-0.352,3.845,4.108,0.197,3.74,-0.264,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0
58,178,0.0,-0.452,0.121,0.0,-0.119,-0.034,0.672,-0.023,3.377,3.229,0.171,2.881,0.0,0.566,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,923,0.076,-0.517,-0.069,0.0,0.0,-0.39,0.357,-0.297,4.035,4.063,0.19,3.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.0,0.0
147,254,0.0,-0.381,0.087,0.0,0.0,-0.02,0.319,-0.146,3.435,3.556,0.151,2.865,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0
281,1211,0.046,-0.519,-0.058,0.0,0.0,-0.623,0.505,-0.144,3.974,4.094,0.317,3.412,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,464,-0.108,-0.169,0.046,0.0,0.0,-0.091,0.195,-0.215,3.316,3.189,0.068,3.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049
92,216,0.026,-0.38,0.155,0.0,-0.11,-0.024,0.403,-0.08,3.642,3.721,0.083,3.293,0.0,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,693,0.342,-1.025,-0.066,0.0,0.0,-0.316,0.781,-0.3,3.059,3.319,0.186,3.173,0.0,0.0,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,205,0.149,-0.752,0.097,0.0,-0.26,-0.281,0.515,-0.329,1.673,1.552,0.175,2.245,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
