userId,itemId,rank,explanations
408.0,189.0,3.0,"{'item': 30     357
6      814
28    1084
44     141
37      58
15     502
35     322
19     242
36     104
41     251
Name: item, dtype: int64, 'contribution': 30    0.366894
6     0.354591
28    0.287848
44    0.284181
37    0.274418
15    0.273341
35    0.216968
19    0.197933
36    0.187903
41    0.185969
Name: contribution, dtype: float64}"
408.0,86.0,4.0,"{'item': 6      814
25      72
33     452
8      209
23      68
29     243
7      404
19     242
40     695
13    1196
Name: item, dtype: int64, 'contribution': 6     0.302056
25    0.246792
33    0.202628
8     0.188692
23    0.176450
29    0.168451
7     0.137129
19    0.125327
40    0.123893
13    0.118077
Name: contribution, dtype: float64}"
408.0,0.0,5.0,"{'item': 13    1196
25      72
29     243
6      814
32     133
4      969
23      68
31     157
14     406
40     695
Name: item, dtype: int64, 'contribution': 13    0.355314
25    0.240100
29    0.223716
6     0.187720
32    0.152841
4     0.121098
23    0.097079
31    0.079528
14    0.079218
40    0.076389
Name: contribution, dtype: float64}"
408.0,647.0,6.0,"{'item': 28    1084
14     406
35     322
26     120
7      404
13    1196
23      68
19     242
27      98
11      10
Name: item, dtype: int64, 'contribution': 28    0.423996
14    0.275573
35    0.269680
26    0.236563
7     0.182591
13    0.168273
23    0.162245
19    0.158591
27    0.106997
11    0.103245
Name: contribution, dtype: float64}"
408.0,268.0,7.0,"{'item': 28    1084
9      860
25      72
1      269
3      873
7      404
27      98
4      969
18     305
20     652
Name: item, dtype: int64, 'contribution': 28    0.217420
9     0.183885
25    0.143841
1     0.134967
3     0.120973
7     0.119760
27    0.119624
4     0.116352
18    0.084980
20    0.073620
Name: contribution, dtype: float64}"
408.0,115.0,8.0,"{'item': 25     72
9     860
22    484
11     10
37     58
36    104
44    141
15    502
14    406
1     269
Name: item, dtype: int64, 'contribution': 25    0.372967
9     0.154033
22    0.124251
11    0.104682
37    0.102289
36    0.085055
44    0.079393
15    0.075621
14    0.074780
1     0.074769
Name: contribution, dtype: float64}"
408.0,568.0,9.0,"{'item': 33     452
13    1196
41     251
22     484
40     695
44     141
5      177
1      269
4      969
2      380
Name: item, dtype: int64, 'contribution': 33    0.226075
13    0.216480
41    0.215713
22    0.183641
40    0.170624
44    0.143882
5     0.139188
1     0.130963
4     0.130901
2     0.127875
Name: contribution, dtype: float64}"
408.0,289.0,10.0,"{'item': 4     969
34    360
21    960
16    117
35    322
32    133
26    120
36    104
23     68
31    157
Name: item, dtype: int64, 'contribution': 4     0.378742
34    0.325594
21    0.299269
16    0.277126
35    0.240286
32    0.236660
26    0.236581
36    0.210160
23    0.209174
31    0.204091
Name: contribution, dtype: float64}"
409.0,547.0,1.0,"{'item': 316    203
136    438
290    151
112    273
324    147
53     406
329    283
328    256
330    254
214     24
Name: item, dtype: int64, 'contribution': 316    0.112636
136    0.098432
290    0.090021
112    0.089166
324    0.084228
53     0.078825
329    0.078620
328    0.073474
330    0.073035
214    0.071437
Name: contribution, dtype: float64}"
409.0,64.0,2.0,"{'item': 245     33
278      9
269    148
304    734
242    365
385    371
219    682
412     16
378    549
407     47
Name: item, dtype: int64, 'contribution': 245    0.066105
278    0.064517
269    0.054695
304    0.050941
242    0.050190
385    0.049940
219    0.047204
412    0.045869
378    0.044834
407    0.042680
Name: contribution, dtype: float64}"
409.0,420.0,3.0,"{'item': 21      40
223    104
58      48
360     72
419    243
216    189
312     51
304    734
418    925
158    227
Name: item, dtype: int64, 'contribution': 21     0.104600
223    0.091641
58     0.076885
360    0.072646
419    0.071648
216    0.071626
312    0.066073
304    0.061529
418    0.058526
158    0.057823
Name: contribution, dtype: float64}"
409.0,1126.0,4.0,"{'item': 426    745
381      1
2      305
118    969
328    256
415    623
181    116
166     73
226     11
97     311
Name: item, dtype: int64, 'contribution': 426    0.042560
381    0.038213
2      0.034647
118    0.032995
328    0.032531
415    0.032276
181    0.031926
166    0.030308
226    0.028840
97     0.027735
Name: contribution, dtype: float64}"
409.0,178.0,5.0,"{'item': 420     36
141    600
53     406
214     24
430     83
291    470
186    240
97     311
94     165
26     447
Name: item, dtype: int64, 'contribution': 420    0.054939
141    0.053911
53     0.051632
214    0.050034
430    0.048817
291    0.048250
186    0.047921
97     0.047287
94     0.046613
26     0.046039
Name: contribution, dtype: float64}"
409.0,244.0,6.0,"{'item': 134     53
127    435
303    320
109    587
373      6
108     57
34      66
330    254
247    465
186    240
Name: item, dtype: int64, 'contribution': 134    0.096427
127    0.096314
303    0.088688
109    0.082886
373    0.076627
108    0.073961
34     0.072147
330    0.071237
247    0.067923
186    0.066667
Name: contribution, dtype: float64}"
409.0,707.0,7.0,"{'item': 416    525
430     83
399    181
61     404
54     309
373      6
283    531
407     47
392    141
328    256
Name: item, dtype: int64, 'contribution': 416    0.078696
430    0.077006
399    0.074681
61     0.069459
54     0.066299
373    0.063587
283    0.063396
407    0.061861
392    0.056964
328    0.056264
Name: contribution, dtype: float64}"
409.0,748.0,8.0,"{'item': 332     646
76      179
187     390
5       783
328     256
175     683
344     460
323    1016
111     695
71      408
Name: item, dtype: int64, 'contribution': 332    0.056956
76     0.054340
187    0.053309
5      0.052198
328    0.049365
175    0.046449
344    0.045673
323    0.043608
111    0.043130
71     0.042693
Name: contribution, dtype: float64}"
409.0,121.0,9.0,"{'item': 154    794
430     83
111    695
366     65
305    166
286    589
274    416
114    399
117    229
437    652
Name: item, dtype: int64, 'contribution': 154    0.095231
430    0.062845
111    0.058780
366    0.057218
305    0.054736
286    0.049438
274    0.048425
114    0.047926
117    0.047148
437    0.045481
Name: contribution, dtype: float64}"
409.0,526.0,10.0,"{'item': 443    221
342    740
237    456
374    150
163    834
173    351
351    413
344    460
116    293
71     408
Name: item, dtype: int64, 'contribution': 443    0.083227
342    0.068452
237    0.067193
374    0.062854
163    0.062054
173    0.059158
351    0.058502
344    0.055189
116    0.054600
71     0.053255
Name: contribution, dtype: float64}"
410.0,184.0,1.0,"{'item': 16    1243
11     681
8      325
21     511
19     269
9      715
15     960
13     719
0      890
20     130
Name: item, dtype: int64, 'contribution': 16    0.365714
11    0.306380
8     0.250059
21    0.192466
19    0.185662
9     0.145808
15    0.115190
13    0.096181
0     0.068058
20    0.058893
Name: contribution, dtype: float64}"
410.0,630.0,2.0,"{'item': 8      325
16    1243
11     681
0      890
17      98
1      578
22       0
5      568
20     130
13     719
Name: item, dtype: int64, 'contribution': 8     0.473271
16    0.168875
11    0.140316
0     0.135577
17    0.103991
1     0.089423
22    0.066116
5     0.065486
20    0.056675
13    0.055657
Name: contribution, dtype: float64}"
410.0,751.0,3.0,"{'item': 20     130
11     681
5      568
16    1243
12       1
15     960
19     269
4      652
21     511
6      289
Name: item, dtype: int64, 'contribution': 20    0.475655
11    0.220652
5     0.208277
16    0.174632
12    0.147571
15    0.139760
19    0.103900
4     0.086374
21    0.068032
6     0.065450
Name: contribution, dtype: float64}"
410.0,860.0,4.0,"{'item': 16    1243
17      98
9      715
0      890
8      325
5      568
12       1
23     261
10    1023
19     269
Name: item, dtype: int64, 'contribution': 16    0.352430
17    0.225622
9     0.176977
0     0.163943
8     0.159609
5     0.156200
12    0.100892
23    0.076456
10    0.069999
19    0.068053
Name: contribution, dtype: float64}"
410.0,252.0,5.0,"{'item': 9      715
10    1023
1      578
19     269
15     960
21     511
23     261
13     719
16    1243
0      890
Name: item, dtype: int64, 'contribution': 9     0.208324
10    0.193381
1     0.181322
19    0.134860
15    0.130787
21    0.124912
23    0.120704
13    0.084069
16    0.080997
0     0.070388
Name: contribution, dtype: float64}"
410.0,491.0,6.0,"{'item': 22       0
20     130
10    1023
19     269
8      325
12       1
6      289
16    1243
0      890
21     511
Name: item, dtype: int64, 'contribution': 22    0.438199
20    0.379427
10    0.337448
19    0.291236
8     0.217256
12    0.209615
6     0.207634
16    0.148078
0     0.089378
21    0.086112
Name: contribution, dtype: float64}"
410.0,115.0,7.0,"{'item': 23     261
11     681
9      715
22       0
16    1243
21     511
20     130
15     960
19     269
13     719
Name: item, dtype: int64, 'contribution': 23    0.199281
11    0.198588
9     0.186104
22    0.179099
16    0.164470
21    0.145672
20    0.080156
15    0.073478
19    0.060272
13    0.054716
Name: contribution, dtype: float64}"
410.0,43.0,8.0,"{'item': 12       1
0      890
20     130
1      578
5      568
23     261
10    1023
15     960
7       60
11     681
Name: item, dtype: int64, 'contribution': 12    0.294089
0     0.263455
20    0.191667
1     0.165925
5     0.164944
23    0.129173
10    0.108538
15    0.076652
7     0.076349
11    0.073866
Name: contribution, dtype: float64}"
410.0,331.0,9.0,"{'item': 14     497
20     130
10    1023
11     681
5      568
1      578
4      652
18      95
15     960
7       60
Name: item, dtype: int64, 'contribution': 14    0.387069
20    0.286543
10    0.250274
11    0.249727
5     0.121531
1     0.114234
4     0.071735
18    0.071246
15    0.043607
7     0.022411
Name: contribution, dtype: float64}"
410.0,72.0,10.0,"{'item': 21     511
22       0
0      890
1      578
16    1243
23     261
15     960
12       1
6      289
9      715
Name: item, dtype: int64, 'contribution': 21    0.424390
22    0.242805
0     0.192257
1     0.189558
16    0.164683
23    0.119815
15    0.106290
12    0.091955
6     0.046705
9     0.041420
Name: contribution, dtype: float64}"
411.0,130.0,1.0,"{'item': 14    325
8     666
15    751
20    554
5     719
1     681
13    157
16    630
11    184
22    890
Name: item, dtype: int64, 'contribution': 14    0.437932
8     0.321768
15    0.224047
20    0.172636
5     0.146521
1     0.104404
13    0.099932
16    0.097784
11    0.097603
22    0.048922
Name: contribution, dtype: float64}"
411.0,511.0,2.0,"{'item': 19      72
14     325
8      666
17     807
24    1017
11     184
2      824
20     554
22     890
7     1167
Name: item, dtype: int64, 'contribution': 19    0.282636
14    0.250581
8     0.159592
17    0.146361
24    0.140807
11    0.139815
2     0.113258
20    0.099127
22    0.098937
7     0.072019
Name: contribution, dtype: float64}"
411.0,115.0,3.0,"{'item': 19      72
8      666
1      681
11     184
24    1017
5      719
14     325
0      652
6      360
12     755
Name: item, dtype: int64, 'contribution': 19    0.402151
8     0.320851
1     0.223383
11    0.194840
24    0.153127
5     0.084269
14    0.065371
0     0.048347
6     0.043089
12    0.042006
Name: contribution, dtype: float64}"
411.0,1.0,4.0,"{'item': 23    243
11    184
19     72
22    890
12    755
15    751
4     175
0     652
16    630
10    491
Name: item, dtype: int64, 'contribution': 23    0.587231
11    0.355349
19    0.247634
22    0.224933
12    0.173849
15    0.154081
4     0.152641
0     0.146283
16    0.108346
10    0.082041
Name: contribution, dtype: float64}"
411.0,280.0,5.0,"{'item': 2     824
12    755
18    376
9      98
22    890
15    751
11    184
19     72
21    144
6     360
Name: item, dtype: int64, 'contribution': 2     0.351800
12    0.307759
18    0.296872
9     0.288639
22    0.229257
15    0.132253
11    0.128623
19    0.121736
21    0.094026
6     0.079951
Name: contribution, dtype: float64}"
411.0,261.0,6.0,"{'item': 24    1017
14     325
5      719
4      175
20     554
16     630
1      681
7     1167
19      72
22     890
Name: item, dtype: int64, 'contribution': 24    0.344821
14    0.206407
5     0.198142
4     0.191254
20    0.160071
16    0.153847
1     0.141670
7     0.115325
19    0.099794
22    0.098041
Name: contribution, dtype: float64}"
411.0,268.0,7.0,"{'item': 22     890
12     755
16     630
23     243
24    1017
9       98
20     554
4      175
0      652
17     807
Name: item, dtype: int64, 'contribution': 22    0.442566
12    0.243504
16    0.177086
23    0.157147
24    0.139467
9     0.131605
20    0.118751
4     0.115658
0     0.098141
17    0.080060
Name: contribution, dtype: float64}"
411.0,51.0,8.0,"{'item': 21     144
7     1167
18     376
22     890
23     243
16     630
12     755
4      175
1      681
9       98
Name: item, dtype: int64, 'contribution': 21    0.293161
7     0.267717
18    0.244543
22    0.235906
23    0.224551
16    0.203926
12    0.176605
4     0.135213
1     0.130718
9     0.104113
Name: contribution, dtype: float64}"
411.0,274.0,9.0,"{'item': 21     144
2      824
24    1017
22     890
16     630
4      175
23     243
5      719
1      681
10     491
Name: item, dtype: int64, 'contribution': 21    0.574908
2     0.244638
24    0.215106
22    0.149792
16    0.142209
4     0.129576
23    0.118393
5     0.102446
1     0.098737
10    0.074032
Name: contribution, dtype: float64}"
411.0,842.0,10.0,"{'item': 2      824
17     807
24    1017
8      666
1      681
16     630
15     751
22     890
6      360
13     157
Name: item, dtype: int64, 'contribution': 2     0.249536
17    0.220101
24    0.167799
8     0.166545
1     0.164307
16    0.146770
15    0.070673
22    0.069987
6     0.044322
13    0.034134
Name: contribution, dtype: float64}"
412.0,247.0,1.0,"{'item': 7     367
35    622
15    375
51    329
0     161
22    431
37    216
40     12
10    307
24    543
Name: item, dtype: int64, 'contribution': 7     0.327763
35    0.245529
15    0.209419
51    0.209284
0     0.172900
22    0.154404
37    0.142337
40    0.130183
10    0.123498
24    0.121939
Name: contribution, dtype: float64}"
412.0,256.0,2.0,"{'item': 22     431
38     182
36      96
34    1546
37     216
19     112
47     217
0      161
5      136
42     458
Name: item, dtype: int64, 'contribution': 22    0.305444
38    0.286833
36    0.271014
34    0.231232
37    0.224399
19    0.206563
47    0.175470
0     0.170039
5     0.156326
42    0.140085
Name: contribution, dtype: float64}"
412.0,22.0,3.0,"{'item': 28    259
31     76
27    471
29     47
19    112
3      93
2     356
21    476
7     367
23    456
Name: item, dtype: int64, 'contribution': 28    0.391060
31    0.283316
27    0.274906
29    0.240088
19    0.195263
3     0.165249
2     0.136866
21    0.132900
7     0.127746
23    0.122939
Name: contribution, dtype: float64}"
412.0,82.0,4.0,"{'item': 23    456
8       8
12     40
24    543
39    347
29     47
36     96
17    253
42    458
3      93
Name: item, dtype: int64, 'contribution': 23    0.391453
8     0.220172
12    0.213892
24    0.203427
39    0.198606
29    0.189397
36    0.122345
17    0.119694
42    0.104702
3     0.092010
Name: contribution, dtype: float64}"
412.0,474.0,5.0,"{'item': 38    182
31     76
17    253
32    140
23    456
20    201
48     34
0     161
35    622
29     47
Name: item, dtype: int64, 'contribution': 38    0.307478
31    0.285950
17    0.256136
32    0.183242
23    0.163484
20    0.121672
48    0.120954
0     0.106310
35    0.095203
29    0.067398
Name: contribution, dtype: float64}"
412.0,321.0,6.0,"{'item': 0      161
29      47
3       93
31      76
46     156
11      33
34    1546
30     556
45      36
40      12
Name: item, dtype: int64, 'contribution': 0     0.484635
29    0.320762
3     0.312762
31    0.284882
46    0.254790
11    0.187752
34    0.185959
30    0.169698
45    0.168519
40    0.149754
Name: contribution, dtype: float64}"
412.0,191.0,7.0,"{'item': 6      53
22    431
35    622
16    408
33    200
38    182
15    375
28    259
50    101
36     96
Name: item, dtype: int64, 'contribution': 6     0.252721
22    0.183661
35    0.178894
16    0.177612
33    0.176335
38    0.154009
15    0.153172
28    0.148255
50    0.144798
36    0.135305
Name: contribution, dtype: float64}"
412.0,239.0,8.0,"{'item': 9     349
1     629
31     76
16    408
37    216
11     33
7     367
33    200
42    458
44     24
Name: item, dtype: int64, 'contribution': 9     0.453190
1     0.313163
31    0.300424
16    0.295183
37    0.201323
11    0.197749
7     0.195967
33    0.186154
42    0.142836
44    0.124363
Name: contribution, dtype: float64}"
412.0,102.0,9.0,"{'item': 19    112
9     349
0     161
22    431
47    217
36     96
1     629
38    182
24    543
29     47
Name: item, dtype: int64, 'contribution': 19    0.436734
9     0.264934
0     0.226624
22    0.216472
47    0.202809
36    0.196897
1     0.195315
38    0.181882
24    0.176584
29    0.174193
Name: contribution, dtype: float64}"
412.0,31.0,10.0,"{'item': 37    216
15    375
14      6
7     367
33    200
46    156
35    622
28    259
49    179
40     12
Name: item, dtype: int64, 'contribution': 37    0.394097
15    0.325778
14    0.289895
7     0.213874
33    0.181701
46    0.175958
35    0.166749
28    0.156124
49    0.154226
40    0.142622
Name: contribution, dtype: float64}"
413.0,282.0,1.0,"{'item': 133    607
146    101
117    226
150    195
175     55
226    328
202    479
66     311
244     49
157    678
Name: item, dtype: int64, 'contribution': 133    0.075103
146    0.061255
117    0.058213
150    0.054222
175    0.044457
226    0.042991
202    0.042399
66     0.042248
244    0.041253
157    0.039417
Name: contribution, dtype: float64}"
413.0,193.0,2.0,"{'item': 201    717
13     834
226    328
32     480
315    945
276    778
148    556
216    881
132     97
47     418
Name: item, dtype: int64, 'contribution': 201    0.077245
13     0.075622
226    0.073508
32     0.073131
315    0.067514
276    0.065536
148    0.064432
216    0.064145
132    0.056058
47     0.053803
Name: contribution, dtype: float64}"
413.0,220.0,3.0,"{'item': 95     174
33     100
222     29
284    656
156    583
67     241
172    321
129    289
58     305
263    540
Name: item, dtype: int64, 'contribution': 95     0.167690
33     0.163630
222    0.134439
284    0.103571
156    0.102707
67     0.098288
172    0.087896
129    0.087692
58     0.084822
263    0.084049
Name: contribution, dtype: float64}"
413.0,543.0,4.0,"{'item': 114     23
141    114
145     24
94     738
252     87
110     59
216    881
304    306
291    456
282     47
Name: item, dtype: int64, 'contribution': 114    0.103629
141    0.093557
145    0.075852
94     0.074580
252    0.073969
110    0.071961
216    0.067968
304    0.066775
291    0.066444
282    0.064742
Name: contribution, dtype: float64}"
413.0,408.0,5.0,"{'item': 185    191
127    217
320     99
44     229
166    531
321    973
284    656
1      278
106     54
291    456
Name: item, dtype: int64, 'contribution': 185    0.192174
127    0.165319
320    0.160413
44     0.149170
166    0.144425
321    0.128202
284    0.126670
1      0.121685
106    0.120515
291    0.112440
Name: contribution, dtype: float64}"
413.0,604.0,6.0,"{'item': 88     338
166    531
261    150
219    179
220    469
205    142
111    861
5      693
308    260
123    437
Name: item, dtype: int64, 'contribution': 88     0.084158
166    0.079511
261    0.076221
219    0.073692
220    0.071622
205    0.065994
111    0.060887
5      0.059800
308    0.059651
123    0.057241
Name: contribution, dtype: float64}"
413.0,818.0,7.0,"{'item': 72     518
67     241
18      96
177    102
173    529
280    506
298    136
168    655
19     315
276    778
Name: item, dtype: int64, 'contribution': 72     0.094993
67     0.091698
18     0.090844
177    0.084814
173    0.078664
280    0.077770
298    0.077445
168    0.074742
19     0.067133
276    0.066063
Name: contribution, dtype: float64}"
413.0,48.0,8.0,"{'item': 216    881
124    960
169    860
252     87
138    144
286    139
245     95
10     734
320     99
16      53
Name: item, dtype: int64, 'contribution': 216    0.134198
124    0.112794
169    0.101732
252    0.098082
138    0.097799
286    0.097343
245    0.093614
10     0.086673
320    0.086253
16     0.085827
Name: contribution, dtype: float64}"
413.0,767.0,9.0,"{'item': 113     88
149    702
204    669
18      96
234    482
107    423
284    656
76     989
158    390
305    103
Name: item, dtype: int64, 'contribution': 113    0.112378
149    0.108131
204    0.104843
18     0.099279
234    0.086374
107    0.086294
284    0.086066
76     0.080432
158    0.080390
305    0.074181
Name: contribution, dtype: float64}"
413.0,172.0,10.0,"{'item': 19      315
280     506
147     211
257    1004
16       53
291     456
220     469
37      758
274     182
112       6
Name: item, dtype: int64, 'contribution': 19     0.112797
280    0.107281
147    0.101614
257    0.096405
16     0.092914
291    0.091912
220    0.090647
37     0.090424
274    0.087377
112    0.082455
Name: contribution, dtype: float64}"
414.0,191.0,1.0,"{'item': 12     32
0     200
35    801
29    239
2     471
38    195
19    423
37    816
40    101
36    240
Name: item, dtype: int64, 'contribution': 12    0.229540
0     0.224402
35    0.210812
29    0.185690
2     0.184112
38    0.169523
19    0.117409
37    0.115588
40    0.110103
36    0.103485
Name: contribution, dtype: float64}"
414.0,367.0,2.0,"{'item': 32    307
24    612
2     471
37    816
19    423
3     179
45     96
26     88
5      66
13    242
Name: item, dtype: int64, 'contribution': 32    0.290315
24    0.250947
2     0.176372
37    0.152796
19    0.152507
3     0.150203
45    0.145974
26    0.142802
5     0.117094
13    0.114985
Name: contribution, dtype: float64}"
414.0,273.0,3.0,"{'item': 8     118
14     62
12     32
18    257
7      47
27    161
26     88
24    612
1     211
2     471
Name: item, dtype: int64, 'contribution': 8     0.366210
14    0.351995
12    0.204661
18    0.203221
7     0.169684
27    0.161540
26    0.155788
24    0.149465
1     0.145776
2     0.145200
Name: contribution, dtype: float64}"
414.0,166.0,4.0,"{'item': 16    485
8     118
7      47
19    423
2     471
21    180
18    257
44    112
3     179
9     321
Name: item, dtype: int64, 'contribution': 16    0.280040
8     0.256333
7     0.244984
19    0.230754
2     0.207101
21    0.194644
18    0.160921
44    0.159592
3     0.142160
9     0.139537
Name: contribution, dtype: float64}"
414.0,1.0,5.0,"{'item': 30    751
6     314
39    748
40    101
11     78
42    277
0     200
41    354
7      47
10    562
Name: item, dtype: int64, 'contribution': 30    0.459697
6     0.300512
39    0.267502
40    0.232180
11    0.221130
42    0.217749
0     0.214146
41    0.205935
7     0.189302
10    0.181359
Name: contribution, dtype: float64}"
414.0,217.0,6.0,"{'item': 16    485
38    195
25    102
32    307
1     211
20    292
27    161
12     32
4     288
42    277
Name: item, dtype: int64, 'contribution': 16    0.299243
38    0.178498
25    0.174121
32    0.169802
1     0.165650
20    0.140490
27    0.138580
12    0.133153
4     0.132285
42    0.126541
Name: contribution, dtype: float64}"
414.0,22.0,7.0,"{'item': 24    612
2     471
31    356
26     88
7      47
44    112
25    102
41    354
11     78
32    307
Name: item, dtype: int64, 'contribution': 24    0.349727
2     0.272471
31    0.197162
26    0.189679
7     0.161093
44    0.160534
25    0.157047
41    0.139659
11    0.136977
32    0.095043
Name: contribution, dtype: float64}"
414.0,229.0,8.0,"{'item': 18    257
23    216
41    354
20    292
35    801
11     78
29    239
42    277
40    101
31    356
Name: item, dtype: int64, 'contribution': 18    0.303313
23    0.276685
41    0.234807
20    0.156019
35    0.153933
11    0.127630
29    0.123150
42    0.115110
40    0.111222
31    0.107526
Name: contribution, dtype: float64}"
414.0,256.0,9.0,"{'item': 25    102
39    748
6     314
23    216
21    180
27    161
38    195
8     118
36    240
43     24
Name: item, dtype: int64, 'contribution': 25    0.315152
39    0.298752
6     0.294826
23    0.228879
21    0.216526
27    0.193882
38    0.173648
8     0.160796
36    0.099538
43    0.089695
Name: contribution, dtype: float64}"
414.0,201.0,10.0,"{'item': 35    801
44    112
45     96
16    485
21    180
1     211
30    751
27    161
7      47
34    613
Name: item, dtype: int64, 'contribution': 35    0.306793
44    0.179586
45    0.157006
16    0.146001
21    0.140115
1     0.136281
30    0.120850
27    0.119891
7     0.107095
34    0.106830
Name: contribution, dtype: float64}"
415.0,133.0,1.0,"{'item': 31     512
27     702
0     1069
18       9
17     541
6       89
2        1
9      355
22     321
13     242
Name: item, dtype: int64, 'contribution': 31    0.483330
27    0.245340
0     0.232757
18    0.152618
17    0.151944
6     0.130000
2     0.112914
9     0.091077
22    0.078949
13    0.070027
Name: contribution, dtype: float64}"
415.0,491.0,2.0,"{'item': 3      148
28     723
2        1
11     665
5     1155
17     541
6       89
16     115
18       9
19     404
Name: item, dtype: int64, 'contribution': 3     0.440297
28    0.415207
2     0.309947
11    0.227274
5     0.210461
17    0.207196
6     0.196281
16    0.184023
18    0.147295
19    0.140341
Name: contribution, dtype: float64}"
415.0,380.0,3.0,"{'item': 23    1053
0     1069
2        1
11     665
5     1155
3      148
4      568
1      600
24     482
15      36
Name: item, dtype: int64, 'contribution': 23    0.211868
0     0.185545
2     0.178946
11    0.160803
5     0.109208
3     0.093797
4     0.082823
1     0.070275
24    0.066566
15    0.057623
Name: contribution, dtype: float64}"
415.0,243.0,4.0,"{'item': 0     1069
2        1
5     1155
31     512
27     702
4      568
17     541
19     404
28     723
23    1053
Name: item, dtype: int64, 'contribution': 0     0.363704
2     0.231093
5     0.157727
31    0.146808
27    0.136291
4     0.133283
17    0.117645
19    0.116102
28    0.111203
23    0.081376
Name: contribution, dtype: float64}"
415.0,695.0,5.0,"{'item': 5     1155
31     512
25     873
21     960
18       9
30     492
10     180
3      148
26     189
13     242
Name: item, dtype: int64, 'contribution': 5     0.595503
31    0.300418
25    0.277143
21    0.237624
18    0.174774
30    0.165891
10    0.150346
3     0.137482
26    0.137015
13    0.121705
Name: contribution, dtype: float64}"
415.0,125.0,6.0,"{'item': 20     241
7      522
18       9
17     541
15      36
1      600
5     1155
25     873
14     186
4      568
Name: item, dtype: int64, 'contribution': 20    0.338591
7     0.305263
18    0.279365
17    0.260074
15    0.238216
1     0.231435
5     0.155061
25    0.121363
14    0.102382
4     0.075106
Name: contribution, dtype: float64}"
415.0,719.0,7.0,"{'item': 16     115
28     723
29     289
23    1053
0     1069
2        1
8       60
24     482
1      600
13     242
Name: item, dtype: int64, 'contribution': 16    0.702945
28    0.463905
29    0.201536
23    0.193899
0     0.174571
2     0.153334
8     0.150583
24    0.140960
1     0.117313
13    0.109527
Name: contribution, dtype: float64}"
415.0,567.0,8.0,"{'item': 14     186
27     702
18       9
11     665
5     1155
21     960
17     541
0     1069
3      148
6       89
Name: item, dtype: int64, 'contribution': 14    0.344154
27    0.333512
18    0.230995
11    0.210306
5     0.198861
21    0.172789
17    0.148087
0     0.144667
3     0.100241
6     0.092129
Name: contribution, dtype: float64}"
415.0,693.0,9.0,"{'item': 18      9
24    482
7     522
6      89
22    321
15     36
25    873
30    492
21    960
2       1
Name: item, dtype: int64, 'contribution': 18    0.360272
24    0.322134
7     0.301169
6     0.186187
22    0.132405
15    0.080426
25    0.079487
30    0.064162
21    0.057408
2     0.045241
Name: contribution, dtype: float64}"
415.0,209.0,10.0,"{'item': 23    1053
17     541
12      49
27     702
4      568
9      355
15      36
25     873
10     180
11     665
Name: item, dtype: int64, 'contribution': 23    0.303086
17    0.240048
12    0.220670
27    0.160646
4     0.147641
9     0.141775
15    0.136542
25    0.124801
10    0.102232
11    0.099172
Name: contribution, dtype: float64}"
416.0,513.0,1.0,"{'item': 21     394
38      44
9      387
30     527
45    1076
73     883
43     213
25     181
34     290
71     361
Name: item, dtype: int64, 'contribution': 21    0.268402
38    0.243686
9     0.225831
30    0.209288
45    0.193879
73    0.182118
43    0.157994
25    0.153913
34    0.152741
71    0.151726
Name: contribution, dtype: float64}"
416.0,357.0,2.0,"{'item': 22      52
14     123
19    1023
47    1086
2      142
17      24
46      31
0      198
41     104
55     501
Name: item, dtype: int64, 'contribution': 22    0.591441
14    0.554847
19    0.324519
47    0.300058
2     0.277856
17    0.267091
46    0.225878
0     0.222186
41    0.218498
55    0.217007
Name: contribution, dtype: float64}"
416.0,154.0,3.0,"{'item': 9     387
1     692
71    361
33    798
35    381
77    211
31     43
48    437
10    287
53    168
Name: item, dtype: int64, 'contribution': 9     0.395627
1     0.341675
71    0.279577
33    0.223742
35    0.207896
77    0.205121
31    0.195218
48    0.191826
10    0.165048
53    0.162547
Name: contribution, dtype: float64}"
416.0,153.0,4.0,"{'item': 24    427
50    672
85    777
70     73
38     44
78    416
79    446
86    804
40     10
30    527
Name: item, dtype: int64, 'contribution': 24    0.414780
50    0.299834
85    0.266424
70    0.258865
38    0.248802
78    0.244707
79    0.242595
86    0.232068
40    0.223072
30    0.204967
Name: contribution, dtype: float64}"
416.0,338.0,5.0,"{'item': 2      142
49     314
30     527
43     213
74     892
66      61
19    1023
28     497
55     501
4      373
Name: item, dtype: int64, 'contribution': 2     0.402947
49    0.293803
30    0.256739
43    0.182263
74    0.160457
66    0.157819
19    0.154498
28    0.144142
55    0.128355
4     0.126876
Name: contribution, dtype: float64}"
416.0,215.0,6.0,"{'item': 68     617
52     814
66      61
77     211
47    1086
3      378
80    1073
9      387
50     672
0      198
Name: item, dtype: int64, 'contribution': 68    0.200480
52    0.185556
66    0.180258
77    0.174403
47    0.167438
3     0.160813
80    0.158049
9     0.157421
50    0.155891
0     0.143602
Name: contribution, dtype: float64}"
416.0,242.0,7.0,"{'item': 43     213
68     617
62     886
45    1076
29     594
44     534
58     860
5       63
36     189
77     211
Name: item, dtype: int64, 'contribution': 43    0.459252
68    0.418953
62    0.416207
45    0.361033
29    0.319966
44    0.258641
58    0.214170
5     0.209332
36    0.198585
77    0.189071
Name: contribution, dtype: float64}"
